article_id,date,headline,article_text,source,url,author,category,entities,collection_method,_synthetic,_true_label,combined_text,word_count,text_clean,text_minimal,sentence_count,lexical_diversity,fear_score,greed_score,uncertainty_score,optimism_score,dominant_emotion,silver_label,fnei,fnei_category
ART_3683DC8A35B3,2026-08-22,"Gaja Alternative IPO: Focus shifts to allotment date; latest GMP, 6 steps to check status","Gaja Alternative IPO allotment will be finalised on 24 August. Investors can check their allotment status on the MUFG Intime India portal. The IPO had a subscription of 31.33 times and shares will be allocated on 26 August, with refunds starting on 25 August for unsuccessful applicants.",Mint Markets,https://www.livemint.com/market/ipo/gaja-alternative-ipo-focus-shifts-to-allotment-date-latest-gmp-6-steps-to-check-status-11787380024927.html,,markets,,RSS,False,,"Gaja Alternative IPO: Focus shifts to allotment date; latest GMP, 6 steps to check status. Gaja Alternative IPO allotment will be finalised on 24 August. Investors can check their allotment status on the MUFG Intime India portal. The IPO had a subscription of 31.33 times and shares will be allocated on 26 August, with refunds starting on 25 August for unsuccessful applicants.",62,gaja alternative ipo focus shifts to allotment date latest gmp steps to check status gaja alternative ipo allotment will be finalised on august investors can check their allotment status on the mufg intime india portal the ipo had a subscription of times and shares will be allocated on august with refunds starting on august for unsuccessful applicants,"Gaja Alternative IPO: Focus shifts to allotment date; latest GMP, 6 steps to check status. Gaja Alternative IPO allotment will be finalised on 24 August. Investors can check their allotment status on the MUFG Intime India portal. The IPO had a subscription of 31.33 times and shares will be allocated on 26 August, with refunds starting on 25 August for unsuccessful applicants.",5,0.7017543859649122,0.00579,0.25,0.0038600000000000006,0.0,greed,greed,42.3263,Neutral
ART_D337163B7C75,2026-08-22,Peoples Financial Services: A Small-Cap Regional Bank With Mixed Results,,Seeking Alpha,https://seekingalpha.com/article/4939281-peoples-financial-services-corp-a-small-cap-regional-bank-with-mixed-results?source=feed_all_articles,,finance,,RSS,False,,Peoples Financial Services: A Small-Cap Regional Bank With Mixed Results.,10,peoples financial services a small cap regional bank with mixed results,Peoples Financial Services: A Small-Cap Regional Bank With Mixed Results.,1,1.0,0.0,0.0,1.0,0.0,uncertainty,uncertainty,20.0,Fear
ART_5F40F07ACA53,2026-08-22,Lumentum president Wupen Yuen sells $1.69 million LITE stock,,Investing.com India,https://in.investing.com/news/stock-market-news/lumentum-president-wupen-yuen-sells-169-million-lite-stock-93CH-5567973,Investing.com,markets,,RSS,False,,Lumentum president Wupen Yuen sells $1.69 million LITE stock.,9,lumentum president wupen yuen sells million lite stock,Lumentum president Wupen Yuen sells $1.69 million LITE stock.,2,1.0,0.0,0.0,0.0,0.0,fear,fear,35.0,Fear
ART_9DF33C8DD6BA,2026-08-22,GoodRx 10% owner Francisco Partners sells $4.2m in shares,,Investing.com India,https://in.investing.com/news/stock-market-news/goodrx-10-owner-francisco-partners-sells-42m-in-shares-93CH-5567974,Investing.com,markets,,RSS,False,,GoodRx 10% owner Francisco Partners sells $4.2m in shares.,9,goodrx owner francisco partners sells m in shares,GoodRx 10% owner Francisco Partners sells $4.2m in shares.,2,1.0,0.0,0.0592,0.0,0.08879999999999999,optimism,optimism,39.884,Fear
ART_14342C1AFEFE,2026-08-22,CoreWeave CSO Brian Venturo sells $542k class A stock,,Investing.com India,https://in.investing.com/news/stock-market-news/coreweave-cso-brian-venturo-sells-542k-class-a-stock-93CH-5567972,Investing.com,markets,,RSS,False,,CoreWeave CSO Brian Venturo sells $542k class A stock.,9,coreweave cso brian venturo sells k class a stock,CoreWeave CSO Brian Venturo sells $542k class A stock.,1,1.0,0.0,0.0,0.0,0.0,fear,fear,35.0,Fear
ART_BE24D50CA80B,2026-08-22,"Rivian CFO Claire McDonough sells $128,368 in company stock",,Investing.com India,https://in.investing.com/news/stock-market-news/rivian-cfo-claire-mcdonough-sells-128368-in-company-stock-93CH-5567975,Investing.com,markets,,RSS,False,,"Rivian CFO Claire McDonough sells $128,368 in company stock.",9,rivian cfo claire mcdonough sells in company stock,"Rivian CFO Claire McDonough sells $128,368 in company stock.",1,1.0,0.0,0.0,0.0,0.0,fear,fear,35.0,Fear
ART_A939B45B3FA1,2026-08-22,Crowdstrike CEO George Kurtz sells $1.93m in company stock,,Investing.com India,https://in.investing.com/news/stock-market-news/crowdstrike-ceo-george-kurtz-sells-193m-in-company-stock-93CH-5567977,Investing.com,markets,,RSS,False,,Crowdstrike CEO George Kurtz sells $1.93m in company stock.,9,crowdstrike ceo george kurtz sells m in company stock,Crowdstrike CEO George Kurtz sells $1.93m in company stock.,2,1.0,0.0,0.0,0.0,0.0,fear,fear,35.0,Fear
ART_F5B980E7E5DB,2026-08-22,"Archer Aviation CSO Eric Lentell sells $631,000 in company stock",,Investing.com India,https://in.investing.com/news/stock-market-news/archer-aviation-cso-eric-lentell-sells-631000-in-company-stock-93CH-5567978,Investing.com,markets,,RSS,False,,"Archer Aviation CSO Eric Lentell sells $631,000 in company stock.",10,archer aviation cso eric lentell sells in company stock,"Archer Aviation CSO Eric Lentell sells $631,000 in company stock.",1,1.0,0.0,0.0,0.0,0.0,fear,fear,35.0,Fear
ART_16EF82A2B6F9,2026-08-22,"CoreWeave COO Sachin Jain sells $582,427 in shares",,Investing.com India,https://in.investing.com/news/stock-market-news/coreweave-coo-sachin-jain-sells-582427-in-shares-93CH-5567976,Investing.com,markets,,RSS,False,,"CoreWeave COO Sachin Jain sells $582,427 in shares.",8,coreweave coo sachin jain sells in shares,"CoreWeave COO Sachin Jain sells $582,427 in shares.",1,1.0,0.0,0.0592,0.0,0.08879999999999999,optimism,optimism,39.884,Fear
ART_D925B088F405,2026-08-22,Texas Roadhouse CEO Gerald Morgan sells $3.03m in TXRH stock,,Investing.com India,https://in.investing.com/news/stock-market-news/texas-roadhouse-ceo-gerald-morgan-sells-303m-in-txrh-stock-93CH-5567983,Investing.com,markets,,RSS,False,,Texas Roadhouse CEO Gerald Morgan sells $3.03m in TXRH stock.,10,texas roadhouse ceo gerald morgan sells m in txrh stock,Texas Roadhouse CEO Gerald Morgan sells $3.03m in TXRH stock.,2,1.0,0.0,0.0,0.0,0.0,fear,fear,35.0,Fear
ART_511B53EEE973,2026-08-22,"Universal safety products: Director Ault buys $183,344 in stock",,Investing.com India,https://in.investing.com/news/stock-market-news/universal-safety-products-director-ault-buys-183344-in-stock-93CH-5567984,Investing.com,markets,,RSS,False,,"Universal safety products: Director Ault buys $183,344 in stock.",9,universal safety products director ault buys in stock,"Universal safety products: Director Ault buys $183,344 in stock.",1,1.0,0.0,0.0843,0.0,0.12644999999999998,optimism,optimism,41.954750000000004,Neutral
ART_2EA4B7F4EA77,2026-08-22,"CoreWeave CDO Brannin McBee sells $331,686 in stock",,Investing.com India,https://in.investing.com/news/stock-market-news/coreweave-cdo-brannin-mcbee-sells-331686-in-stock-93CH-5567970,Investing.com,markets,,RSS,False,,"CoreWeave CDO Brannin McBee sells $331,686 in stock.",8,coreweave cdo brannin mcbee sells in stock,"CoreWeave CDO Brannin McBee sells $331,686 in stock.",1,1.0,0.0,0.0,0.0,0.0,fear,fear,35.0,Fear
ART_CD310C3092C2,2026-08-22,Luxury Sales Plunge in China as Tax Push Hits Rich Shoppers,"Global luxury brands are facing a deepening sales slump in China, as the country’s campaign to tax offshore wealth sends ripples from stock markets to casino floors and dampens spending by the country’s richest consumers.",Mint Markets,https://www.livemint.com/market/luxury-sales-plunge-in-china-as-tax-push-hits-rich-shoppers-11787382434070.html,,markets,,RSS,False,,"Luxury Sales Plunge in China as Tax Push Hits Rich Shoppers. Global luxury brands are facing a deepening sales slump in China, as the country’s campaign to tax offshore wealth sends ripples from stock markets to casino floors and dampens spending by the country’s richest consumers.",46,luxury sales plunge in china as tax push hits rich shoppers global luxury brands are facing a deepening sales slump in china as the country s campaign to tax offshore wealth sends ripples from stock markets to casino floors and dampens spending by the country s richest consumers,"Luxury Sales Plunge in China as Tax Push Hits Rich Shoppers. Global luxury brands are facing a deepening sales slump in China, as the country s campaign to tax offshore wealth sends ripples from stock markets to casino floors and dampens spending by the country s richest consumers.",2,0.7916666666666666,1.0,0.33361,0.0,0.375415,fear,fear,38.147825000000005,Fear
